City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
342,Izumo,JP,35.3667,132.7667,72.61,82,90,3.27,overcast clouds
343,Katherine,AU,-14.4667,132.2667,55.63,24,46,4.43,scattered clouds
344,Kieta,PG,-6.2167,155.6333,77.99,84,3,5.19,clear sky
345,Phan Thiet,VN,10.9333,108.1,75.85,91,93,3.89,overcast clouds
346,Kinwat,IN,19.6333,78.2,74.46,92,100,6.13,moderate rain
347,Constitucion,CL,-35.3333,-72.4167,57.47,79,100,2.28,overcast clouds
348,Ahipara,NZ,-35.1667,173.1667,55.11,89,100,15.55,heavy intensity rain
349,Datong,CN,40.0936,113.2914,68.45,42,2,5.44,clear sky
350,Kulhudhuffushi,MV,6.6221,73.07,81.48,76,100,14.83,overcast clouds
351,Zhatay,RU,62.1594,129.8294,57.25,88,0,2.24,clear sky
352,Yorkton,CA,51.2167,-102.4677,57.42,73,100,12.97,overcast clouds
353,Saint-Georges,GD,12.0564,-61.7485,81.61,67,3,11.97,clear sky
354,Ziyang,CN,29.2497,117.8547,76.91,92,0,0.69,light rain
355,Whitehorse,CA,60.7161,-135.0538,64.09,50,95,4.0,overcast clouds
356,Kuusamo,FI,65.9667,29.1833,60.84,59,0,6.91,clear sky
357,Tarbes,FR,43.25,0.1667,71.71,73,0,3.44,clear sky
358,Bilibino,RU,68.0546,166.4372,50.7,55,96,1.59,overcast clouds
359,Poum,NC,-20.2333,164.0167,75.11,75,62,8.93,broken clouds
360,Fortuna,US,40.5982,-124.1573,66.92,76,33,3.0,scattered clouds
361,Hofn,IS,64.2539,-15.2082,53.38,81,92,2.44,overcast clouds
362,Leshukonskoye,RU,64.8989,45.7622,54.39,98,100,6.8,heavy intensity rain
363,Aklavik,CA,68.2191,-135.0107,46.94,87,100,7.36,overcast clouds
364,Mareeba,AU,-17.0,145.4333,51.89,94,0,1.99,clear sky
365,Vestmannaeyjar,IS,63.4427,-20.2734,54.52,86,100,7.14,overcast clouds
366,Krasnoselkup,RU,65.7,82.4667,56.03,91,19,4.03,few clouds
367,Pochutla,MX,15.7432,-96.4661,80.51,80,100,1.61,overcast clouds
368,Pervomayskiy,RU,53.2485,40.2871,64.09,79,0,7.81,clear sky
369,Aykhal,RU,66.0,111.5,60.28,72,68,7.43,broken clouds
370,Coquimbo,CL,-29.9533,-71.3436,55.13,82,100,3.44,overcast clouds
371,Bastia,FR,42.6667,9.3333,85.8,69,0,7.0,clear sky
372,Ikom,NG,5.9667,8.7063,71.8,98,100,0.67,overcast clouds
373,Ternate,ID,0.8,127.4,79.75,79,16,4.59,few clouds
374,Akcakoca,TR,41.0866,31.1162,68.4,77,0,4.9,clear sky
375,Caala,AO,-12.8525,15.5606,63.55,32,18,3.02,few clouds
376,Beloha,MG,-25.1667,45.05,66.97,73,18,5.03,few clouds
377,Filingue,NE,14.3521,3.3168,93.45,40,97,7.25,light rain
378,Buala,SB,-8.145,159.5921,78.96,83,6,4.74,clear sky
379,La Ronge,CA,55.1001,-105.2842,59.22,88,100,9.22,overcast clouds
380,Rudbar,AF,30.15,62.6,96.42,18,64,2.8,broken clouds
381,Henties Bay,NA,-22.116,14.2845,56.39,84,0,3.96,clear sky
382,Port Hedland,AU,-20.3167,118.5667,57.25,67,0,9.22,clear sky
383,Bairiki,KI,1.3292,172.9752,81.34,77,43,18.45,scattered clouds
384,Tyup,KG,42.7276,78.3648,66.78,40,0,5.19,clear sky
385,Pathanamthitta,IN,9.2667,76.7833,76.73,97,93,2.37,overcast clouds
386,Voskresenskoye,RU,56.8381,45.4317,67.93,78,87,4.65,overcast clouds
387,Vysokogornyy,RU,50.1167,139.15,56.62,97,88,1.88,overcast clouds
388,Beyneu,KZ,45.3167,55.2,82.08,36,45,16.64,scattered clouds
389,Qaqortoq,GL,60.7167,-46.0333,46.92,81,98,7.45,overcast clouds
390,Zarubino,RU,42.63,131.0922,63.93,98,100,9.26,overcast clouds
391,Cockburn Town,TC,21.4612,-71.1419,82.17,71,16,18.75,few clouds
392,Norman Wells,CA,65.282,-126.8329,60.96,74,100,4.03,light rain
393,Carballo,ES,43.213,-8.691,76.42,93,1,3.62,clear sky
394,Pisco,PE,-13.7,-76.2167,63.86,75,72,5.12,broken clouds
395,Niitsu,JP,37.8,139.1167,66.9,95,89,3.22,overcast clouds
396,Lang Son,VN,21.8333,106.7333,73.56,97,6,2.86,clear sky
397,Paris,FR,48.8534,2.3488,75.47,46,89,6.62,overcast clouds
398,Kapchorwa,UG,1.3965,34.4509,57.52,84,53,4.23,broken clouds
399,Savelugu,GH,9.6244,-0.8253,71.98,95,100,5.5,overcast clouds
400,San Jeronimo,PE,-11.9472,-75.2829,65.68,27,97,3.62,overcast clouds
401,La Asuncion,VE,11.0333,-63.8628,87.53,58,0,14.97,clear sky
402,Yagodnoye,RU,62.55,149.6667,58.59,65,100,1.41,overcast clouds
403,Portland,US,45.5234,-122.6762,77.99,54,1,4.92,clear sky
404,Ust-Maya,RU,60.4167,134.5333,62.67,97,59,2.95,broken clouds
405,Cherskiy,RU,68.75,161.3,55.67,49,16,0.69,few clouds
406,Tromso,NO,69.6496,18.957,50.02,93,100,11.5,overcast clouds
407,Katsuura,JP,35.1333,140.3,77.36,86,100,13.02,overcast clouds
408,Sao Joao Da Barra,BR,-21.6403,-41.0511,72.84,82,4,16.31,clear sky
409,Kasongo,CD,-4.45,26.6667,82.74,33,95,3.09,overcast clouds
410,College,US,64.8569,-147.8028,62.1,64,55,3.44,broken clouds
411,Houma,US,29.5958,-90.7195,77.0,94,75,8.05,broken clouds
412,Sakakah,SA,29.9697,40.2064,93.69,13,0,16.91,clear sky
413,Tucuma,BR,-0.1833,-50.05,84.16,72,93,8.23,overcast clouds
414,Abu Samrah,SY,35.3029,37.1841,81.01,36,0,9.26,clear sky
415,Saldanha,ZA,-33.0117,17.9442,55.6,66,0,21.27,clear sky
416,Kastamonu,TR,41.5,33.6667,53.42,89,0,3.29,clear sky
417,Parabel,RU,58.6978,81.4825,52.75,70,86,4.21,overcast clouds
418,Pueblo Bello,CO,8.2041,-76.526,85.98,62,100,4.16,overcast clouds
419,Shache,CN,38.4167,77.2406,85.48,10,0,5.14,clear sky
420,Asfi,MA,32.2994,-9.2372,78.55,70,97,15.39,overcast clouds
421,Planaltina,BR,-15.4528,-47.6142,77.95,31,0,5.88,clear sky
422,Hibbing,US,47.4272,-92.9377,76.39,46,100,3.44,overcast clouds
423,Limbang,MY,4.75,115.0,73.67,98,86,1.48,overcast clouds
424,Ulaangom,MN,49.9811,92.0667,58.89,51,22,4.05,few clouds
425,Panguna,PG,-6.3164,155.4848,67.1,94,1,2.19,clear sky
426,Hereford,GB,52.0568,-2.7148,68.05,82,100,1.99,overcast clouds
427,Bone,DE,51.9669,12.1396,68.9,55,3,6.78,clear sky
428,Ambovombe,MG,-25.1667,46.0833,67.39,73,16,4.29,few clouds
429,Kapit,MY,2.0167,112.9333,73.17,100,100,1.28,overcast clouds
430,Puerto Escondido,MX,15.85,-97.0667,83.77,73,100,5.97,overcast clouds
431,Aripuana,BR,-9.1667,-60.6333,96.57,21,2,2.68,clear sky
432,Salas,ES,43.4118,-6.2602,67.77,94,4,2.66,clear sky
433,Yaan,NG,7.3833,8.5667,70.34,97,100,3.53,overcast clouds
434,That Phanom,TH,16.9364,104.7104,76.8,86,12,2.37,few clouds
435,Sokoni,TZ,-6.4333,39.55,75.29,75,31,14.41,scattered clouds
436,Tepla,CZ,49.98,12.8643,64.31,80,26,1.16,scattered clouds
437,Luang Prabang,LA,19.8856,102.1347,72.5,98,60,1.01,broken clouds
438,Gawler,AU,-34.6,138.7333,55.26,76,0,7.09,clear sky
439,Halkirk,CA,52.2834,-112.1518,70.9,53,13,2.86,few clouds
440,Adre,TD,13.4667,22.2,81.3,57,81,10.47,broken clouds
441,Awjilah,LY,29.1081,21.2869,84.27,43,0,15.32,clear sky
442,Shelburne,CA,44.0787,-80.2041,84.6,45,39,17.0,scattered clouds
443,Kailua,US,21.4022,-157.7394,81.64,69,14,8.01,few clouds
444,Kahului,US,20.8947,-156.47,82.98,81,5,11.99,clear sky
445,Emerald,AU,-23.5333,148.1667,50.34,85,0,6.62,clear sky
446,Kaitangata,NZ,-46.2817,169.8464,33.42,87,31,3.49,scattered clouds
447,Bocas Del Toro,PA,9.3333,-82.25,82.29,75,83,6.78,broken clouds
448,Berdigestyakh,RU,62.0989,126.6992,59.2,88,5,1.61,clear sky
449,Fairbanks,US,64.8378,-147.7164,57.43,70,56,3.56,light rain
450,Tabuk,PH,17.4189,121.4443,75.2,92,100,1.43,overcast clouds
451,Aldan,RU,58.6031,125.3894,65.43,75,79,4.38,broken clouds
452,San Matias,BO,-16.3667,-58.4,96.1,20,59,4.52,broken clouds
453,Quatre Cocos,MU,-20.2078,57.7625,69.76,75,46,16.17,light rain
454,Osinki,RU,52.8432,49.5132,67.28,73,93,7.74,overcast clouds
455,Kalach-Na-Donu,RU,48.691,43.5264,61.99,81,100,0.94,overcast clouds
456,Talladega,US,33.4359,-86.1058,91.89,58,0,5.75,clear sky
457,Planadas,CO,3.197,-75.6451,75.13,76,64,3.13,light rain
458,Swan River,CA,52.1058,-101.2676,60.73,76,97,6.08,overcast clouds
459,Kabompo,ZM,-13.5927,24.2008,62.73,36,12,5.64,few clouds
460,Santa Rosa,PH,14.3122,121.1114,78.69,89,100,2.33,overcast clouds
461,Ngama,TD,11.7833,17.1667,85.84,56,53,1.7,broken clouds
462,Honiara,SB,-9.4333,159.95,76.21,87,38,3.69,scattered clouds
463,Skelleftea,SE,64.7507,20.9528,61.0,85,100,3.44,overcast clouds
464,Okha,RU,53.5739,142.9478,55.45,89,23,8.3,few clouds
465,Stokmarknes,NO,68.5646,14.9108,51.78,82,75,5.75,broken clouds
466,Tilichiki,RU,60.4667,166.1,46.63,84,100,7.45,overcast clouds
467,Algiers,DZ,36.7525,3.042,80.64,64,2,8.59,clear sky
468,Morondava,MG,-20.2833,44.2833,71.89,78,0,7.9,clear sky
469,Changping,CN,40.2186,116.2197,74.84,70,3,3.18,clear sky
470,Koslan,RU,63.4564,48.8989,61.9,63,43,4.94,scattered clouds
471,Tiarei,PF,-17.5333,-149.3333,82.42,78,19,15.46,light rain
472,Hirara,JP,24.8,125.2833,84.81,78,58,10.92,broken clouds
473,Sembe,CG,1.6481,14.5806,70.9,97,33,1.32,light rain
474,Denpasar,ID,-8.65,115.2167,76.71,78,40,11.5,scattered clouds
475,Te Anau,NZ,-45.4167,167.7167,36.68,95,72,1.21,broken clouds
476,Leningradskiy,RU,69.3833,178.4167,34.7,93,100,8.84,overcast clouds
477,Sabha,LY,27.0377,14.4283,85.6,21,0,10.16,clear sky
478,Tartagal,AR,-22.5164,-63.8013,84.63,37,51,6.02,broken clouds
479,High Level,CA,58.5169,-117.136,76.23,34,98,8.37,overcast clouds
480,Waingapu,ID,-9.6567,120.2641,69.87,78,14,7.85,few clouds
481,Bolivar,US,37.6145,-93.4105,101.35,31,0,15.17,clear sky
482,Marshfield,US,44.6689,-90.1718,83.28,83,40,5.75,scattered clouds
483,Puerto Lempira,HN,15.2667,-83.7667,86.14,70,75,9.22,broken clouds
484,Port Macquarie,AU,-31.4333,152.9167,55.38,85,91,8.12,overcast clouds
485,Lavrentiya,RU,65.5833,-171.0,44.73,82,99,12.88,overcast clouds
486,Ritchie,ZA,-29.038,24.6028,55.33,39,61,17.54,broken clouds
487,Fort Nelson,CA,58.8053,-122.7002,67.62,49,100,11.56,light rain
488,Port Hawkesbury,CA,45.6169,-61.3485,89.91,57,1,4.0,clear sky
489,Negombo,LK,7.2083,79.8358,80.65,83,40,8.05,scattered clouds
490,Igrim,RU,63.1906,64.4162,48.51,74,56,4.47,broken clouds
491,Eyl,SO,7.9803,49.8164,77.0,79,100,25.34,overcast clouds
492,High Rock,BS,26.6208,-78.2833,85.14,68,0,11.59,clear sky
493,Namie,JP,37.4833,141.0,74.71,88,97,1.88,overcast clouds
494,Byron Bay,AU,-28.65,153.6167,54.95,85,69,11.01,broken clouds
495,Rocha,UY,-34.4833,-54.3333,65.44,86,94,8.5,overcast clouds
496,Povenets,RU,62.8487,34.8262,63.0,99,100,1.16,moderate rain
497,Kismayo,SO,-0.3582,42.5454,75.67,81,29,20.33,scattered clouds
498,Virginia Beach,US,36.8529,-75.978,87.93,58,95,12.01,overcast clouds
499,Shubarshi,KZ,48.5872,57.1869,74.28,50,96,8.75,light rain
500,Makokou,GA,0.5738,12.8642,70.79,93,91,2.46,light rain
501,Okhtyrka,UA,50.3104,34.8988,63.73,87,3,6.64,clear sky
502,Yarada,IN,17.65,83.2667,80.92,83,40,3.44,mist
503,Vagur,FO,61.4732,-6.8119,51.12,82,100,21.32,overcast clouds
504,Zhelyabovka,UA,45.3988,34.7578,69.1,52,1,2.53,clear sky
505,Gamba,GA,-2.65,10.0,69.06,89,95,5.86,overcast clouds
506,Rafai,CF,4.95,23.9167,69.17,94,100,1.68,overcast clouds
507,Xuddur,SO,4.1213,43.8894,75.02,63,73,20.92,broken clouds
508,Riberalta,BO,-10.9833,-66.1,93.4,46,40,9.22,scattered clouds
509,Madinat Sittah Uktubar,EG,29.8167,31.05,83.26,41,0,14.29,clear sky
510,Kavaratti,IN,10.5669,72.642,81.1,77,58,18.57,broken clouds
511,Dumai,ID,1.6833,101.45,73.94,96,100,1.14,moderate rain
512,Hervey Bay,AU,-25.2986,152.8535,57.96,85,8,13.24,clear sky
513,Arzgir,RU,45.3728,44.2206,67.01,57,2,13.18,clear sky
514,Grindavik,IS,63.8424,-22.4338,52.27,87,75,10.36,broken clouds
515,Tarakan,ID,3.3,117.6333,80.29,79,26,3.44,scattered clouds
516,Evensk,RU,61.95,159.2333,53.58,56,10,12.08,clear sky
517,Whitecourt,CA,54.1502,-115.6855,75.69,46,6,4.63,clear sky
518,Hare Bay,CA,48.8499,-54.0148,81.19,64,67,7.61,broken clouds
519,Totness,SR,5.8833,-56.3167,80.82,81,95,9.46,overcast clouds
520,Paamiut,GL,61.994,-49.6678,44.06,88,5,4.9,clear sky
521,Storslett,NO,69.7678,21.0247,51.8,87,75,11.5,broken clouds
522,Melfort,CA,52.8667,-104.6177,57.72,73,100,8.41,overcast clouds
523,Elko,US,41.0002,-115.5012,93.74,9,7,11.01,clear sky
524,Yelandur,IN,12.0667,77.0333,69.94,92,50,5.37,scattered clouds
525,New Ulm,US,44.3125,-94.4605,79.12,65,0,14.97,clear sky
526,Margate,GB,51.3813,1.3862,68.88,61,95,1.99,overcast clouds
527,Owando,CG,-0.4819,15.8999,73.74,89,100,2.59,overcast clouds
528,Gladstone,AU,-23.85,151.25,54.79,87,0,2.3,clear sky
529,Srednekolymsk,RU,67.45,153.6833,56.12,44,3,10.69,clear sky
530,Moramanga,MG,-18.9333,48.2,55.04,99,69,1.86,broken clouds
531,Piacabucu,BR,-10.4056,-36.4344,75.56,82,78,11.14,broken clouds
532,Weligama,LK,5.9667,80.4167,78.44,87,82,14.09,broken clouds
533,Ola,RU,59.5833,151.2833,56.7,89,100,6.71,light rain
534,San Patricio,US,28.017,-97.5169,94.86,43,23,20.04,few clouds
535,Muana,BR,-1.5283,-49.2167,90.73,47,98,1.57,overcast clouds
536,Sikeston,US,36.8767,-89.5879,98.44,34,0,10.27,clear sky
537,Mahanoro,MG,-19.9,48.8,66.45,89,64,2.26,light rain
538,Gemena,CD,3.25,19.7667,69.82,97,42,1.52,scattered clouds
539,Khasan,RU,42.4308,130.6434,65.5,98,100,9.44,overcast clouds
540,Mindelo,CV,16.8901,-24.9804,80.15,69,75,14.97,broken clouds
541,Salmon Arm,CA,50.6998,-119.3024,91.31,33,9,1.52,clear sky
542,Balkanabat,TM,39.5108,54.3671,84.9,39,0,10.25,clear sky
543,Dekar,BW,-21.5333,21.9333,61.5,38,29,6.08,scattered clouds
544,Jejuri,IN,18.2833,74.1667,70.39,91,100,9.69,overcast clouds
545,Igarka,RU,67.4667,86.5833,58.78,84,55,10.07,broken clouds
546,Keskin,TR,39.6731,33.6136,64.83,45,0,7.14,clear sky
547,Acarau,BR,-2.8856,-40.12,81.82,70,33,16.78,scattered clouds
548,Wasilla,US,61.5814,-149.4394,63.01,55,100,18.41,light rain
549,Lethem,GY,3.3803,-59.7968,81.46,75,97,5.55,moderate rain
550,Calama,CL,-22.4667,-68.9333,70.29,17,0,20.71,clear sky
551,Ewa Beach,US,21.3156,-158.0072,82.35,60,40,16.11,scattered clouds
552,Oliveira Dos Brejinhos,BR,-12.3169,-42.8961,82.94,23,100,9.19,overcast clouds
553,Kamen-Rybolov,RU,44.7481,132.0403,62.76,93,100,10.45,moderate rain
554,Kousseri,CM,12.0769,15.0306,85.23,56,63,5.17,broken clouds
555,San Rafael Del Sur,NI,11.8485,-86.4384,86.97,75,87,12.53,overcast clouds
556,Mayo,US,38.8876,-76.5119,99.36,58,0,11.5,clear sky
557,Janakkala,FI,60.9,24.6,58.37,98,91,5.37,overcast clouds
558,Jiuquan,CN,39.7432,98.5174,72.64,29,0,3.18,clear sky
559,Tucumcari,US,35.1717,-103.725,98.85,21,7,15.37,clear sky
560,Carhuaz,PE,-9.2819,-77.6447,67.39,49,82,7.23,light rain
561,Mutare,ZW,-18.9707,32.6709,54.9,62,17,3.33,few clouds
562,Lykhivka,UA,48.6874,33.9228,70.88,59,77,5.59,broken clouds
563,Conde,BR,-7.2597,-34.9075,78.26,78,75,11.5,broken clouds
564,Hamilton,US,39.1834,-84.5333,97.81,34,64,9.66,broken clouds
565,Egvekinot,RU,66.3167,-179.1667,38.35,75,100,8.93,overcast clouds
566,Alexandria,EG,31.2156,29.9553,78.1,76,0,9.69,clear sky
567,Chipiona,ES,36.7366,-6.437,89.78,58,0,4.61,clear sky
568,Port-Gentil,GA,-0.7193,8.7815,73.6,76,100,10.71,overcast clouds
569,Pemba,MZ,-12.974,40.5178,74.86,71,5,12.82,clear sky
570,San Ignacio,BZ,17.1561,-89.0714,79.66,88,100,5.86,overcast clouds
571,My Tho,VN,10.35,106.35,75.9,95,97,3.33,overcast clouds
572,Bassano,CA,50.7834,-112.4685,70.65,45,13,4.47,few clouds
573,Bismarck,US,46.8083,-100.7837,82.24,47,0,17.27,clear sky
574,Artigas,UY,-30.4,-56.4667,74.01,81,100,7.43,overcast clouds
575,Beipiao,CN,41.7919,120.7792,63.07,93,0,0.92,clear sky
576,Praia,CV,14.9215,-23.5087,79.34,83,75,9.22,broken clouds
577,Alofi,NU,-19.0595,-169.9187,71.49,88,75,2.3,broken clouds
578,Santa Maria,BR,-29.6842,-53.8069,71.71,83,99,3.98,overcast clouds
579,Qui Nhon,VN,13.7667,109.2333,76.6,88,9,4.83,clear sky
580,Beringovskiy,RU,63.05,179.3167,44.78,84,100,16.24,overcast clouds
581,Mattru,SL,7.6244,-11.8332,74.7,85,95,4.59,overcast clouds
582,Eskil,TR,38.4017,33.4131,70.54,32,0,13.02,clear sky
583,Asau,RO,46.4333,26.4,72.52,58,21,3.58,few clouds
584,Rosamorada,MX,22.1222,-105.2058,94.75,40,12,6.67,few clouds
585,Hole Narsipur,IN,12.7828,76.2431,68.07,88,100,10.47,overcast clouds
586,Inirida,CO,3.8653,-67.9239,79.72,84,95,2.51,overcast clouds
587,Medeiros Neto,BR,-17.3739,-40.2206,77.79,49,7,9.69,clear sky
588,Chicama,PE,-7.8447,-79.1469,61.34,65,40,9.8,scattered clouds
589,Askino,RU,56.0901,56.5783,65.21,77,96,2.42,overcast clouds
590,Ankang,CN,32.68,109.0172,69.69,82,0,0.74,clear sky
591,Huejuquilla El Alto,MX,22.6,-103.8667,79.59,37,41,5.44,scattered clouds
592,Canutama,BR,-6.5339,-64.3831,95.45,35,78,2.33,broken clouds
593,Northam,GB,51.0333,-4.2167,65.39,91,99,18.14,overcast clouds
594,Sao Felix Do Xingu,BR,-6.6447,-51.995,92.53,27,100,2.98,overcast clouds
595,Olafsvik,IS,64.8945,-23.7142,52.52,80,88,9.4,overcast clouds
596,Jaisalmer,IN,26.9147,70.9181,83.77,75,100,1.07,overcast clouds
597,Wakkanai,JP,45.4094,141.6739,60.76,94,100,10.96,overcast clouds
598,Mancio Lima,BR,-7.6142,-72.8958,85.68,62,98,0.74,overcast clouds
599,Altay,CN,47.8667,88.1167,59.5,43,62,3.42,broken clouds
600,Tsybli,UA,49.9948,31.5628,69.78,63,0,6.31,clear sky
601,Mersing,MY,2.4312,103.8405,78.03,88,99,2.39,overcast clouds
602,Aras,ES,42.5617,-2.356,70.88,55,0,3.8,clear sky
603,Port Hardy,CA,50.6996,-127.4199,60.8,72,18,9.91,few clouds
604,Manado,ID,1.487,124.8455,74.93,87,6,3.42,clear sky
605,Martapura,ID,-3.4167,114.85,75.29,94,66,1.14,broken clouds
606,Aquiraz,BR,-3.9014,-38.3911,82.49,75,48,9.62,scattered clouds
607,Bojnurd,IR,37.4747,57.329,73.67,58,3,5.01,clear sky
608,Mali Zvornik,RS,44.3734,19.1065,83.86,30,71,2.91,broken clouds
609,Casay,PH,9.8204,123.5496,79.75,83,95,1.81,overcast clouds
610,Monywa,MM,22.1167,95.1333,80.73,79,100,8.16,overcast clouds
611,Benghazi,LY,32.1167,20.0667,80.24,74,0,17.09,clear sky
612,Gofitskoye,RU,45.0792,43.0464,63.61,63,9,11.25,clear sky
613,Kloulklubed,PW,7.0419,134.2556,75.7,78,100,15.37,light rain
614,Beira,MZ,-19.8436,34.8389,64.49,100,20,5.75,few clouds
615,Robertsport,LR,6.7533,-11.3686,77.54,77,100,11.21,overcast clouds
616,Moses Lake,US,47.1301,-119.2781,92.88,24,0,8.05,clear sky
617,Angoche,MZ,-16.2325,39.9086,72.1,75,0,6.13,clear sky
618,Shelomi,IL,33.0747,35.1461,80.35,86,0,5.84,clear sky
619,Gacko,BA,43.1672,18.5353,68.32,42,0,1.21,clear sky
620,Narayangarh,IN,30.4833,77.1333,83.82,67,97,5.79,overcast clouds
621,Kutum,SD,14.2,24.6667,85.48,33,63,4.09,broken clouds
622,Kamenka,RU,51.3223,42.7678,59.68,94,100,6.04,overcast clouds
623,Valparaiso,CL,-33.0393,-71.6273,51.44,93,100,9.22,mist
624,Nauta,PE,-4.5061,-73.5757,82.36,72,93,3.22,overcast clouds
625,Mandalgovi,MN,45.7625,106.2708,62.82,59,100,4.12,overcast clouds
626,Nioki,CD,-2.7167,17.6833,81.34,59,100,3.13,overcast clouds
627,Kurilsk,RU,45.2333,147.8833,54.99,96,100,14.63,heavy intensity rain
628,Porto Belo,BR,-27.1578,-48.5531,67.1,89,31,3.58,scattered clouds
629,Udachnyy,RU,66.4167,112.4,59.85,78,65,9.53,broken clouds
630,Puerto Maldonado,PE,-12.6,-69.1833,93.69,32,19,4.36,few clouds
631,Trat,TH,12.5,102.5,75.87,89,100,0.81,overcast clouds
632,Tual,ID,-5.6667,132.75,78.71,80,98,12.15,overcast clouds
633,Dicabisagan,PH,17.0818,122.4157,78.28,83,97,2.62,overcast clouds
634,Neropolis,BR,-16.4064,-49.2186,83.28,23,3,4.29,clear sky
635,Carauari,BR,-4.8828,-66.8958,83.32,76,96,3.09,overcast clouds
636,Zhanaozen,KZ,43.3,52.8,74.55,52,89,25.34,light rain
637,Butembo,CD,0.15,29.2833,57.78,90,28,1.77,scattered clouds
638,Caceres,ES,39.522,-6.3748,87.51,14,0,6.78,clear sky
639,Marathon,US,44.9,-89.7668,85.24,68,75,8.05,broken clouds
640,Teya,RU,60.3778,92.6267,50.23,90,86,7.4,overcast clouds
641,Karpathos,GR,35.507,27.2132,75.16,78,0,23.02,clear sky
642,Gao,ML,16.6362,1.637,97.52,29,60,11.3,broken clouds
643,Plettenberg Bay,ZA,-34.0527,23.3716,53.91,75,75,13.04,broken clouds
644,Banda Aceh,ID,5.5577,95.3222,77.59,87,100,3.51,overcast clouds
645,Balakhninskiy,RU,58.0106,114.2769,63.57,87,0,3.65,clear sky
646,Camana,PE,-16.6228,-72.7111,63.21,74,52,5.77,broken clouds
647,Savannakhet,LA,16.566,104.751,76.77,85,29,1.12,scattered clouds
648,Araouane,ML,18.9048,-3.5265,103.35,15,31,0.63,scattered clouds
649,Qandala,SO,11.472,49.8728,88.77,57,76,4.38,broken clouds
650,Rovaniemi,FI,66.5,25.7167,62.01,55,0,6.91,clear sky
651,Turukhansk,RU,65.8167,87.9833,60.19,86,100,7.05,overcast clouds
652,Warrnambool,AU,-38.3833,142.4833,48.29,91,0,6.71,clear sky
653,Izberbash,RU,42.5696,47.8645,73.45,71,13,4.45,few clouds
654,Upata,VE,8.0086,-62.3989,80.4,71,77,1.19,broken clouds
655,Kargasok,RU,59.0556,80.8572,54.27,67,100,5.46,overcast clouds
656,Liepaja,LV,56.5419,21.0367,62.58,82,20,12.66,few clouds
657,Tongchuan,CN,35.0806,109.0897,69.19,51,1,3.33,clear sky
658,Nishihara,JP,26.1842,127.7558,83.86,89,40,5.75,scattered clouds
659,Maralal,KE,1.0968,36.698,58.12,66,61,5.75,broken clouds
660,Lata,PT,40.1629,-8.3327,67.84,60,0,3.56,clear sky
661,Impfondo,CG,1.6381,18.0667,72.19,91,84,1.88,light rain
662,Vangaindrano,MG,-23.35,47.6,64.04,92,3,5.01,clear sky
663,Champerico,GT,14.3,-91.9167,83.39,72,66,7.85,broken clouds
664,Vahagni,AM,40.907,44.6087,57.11,87,27,1.01,scattered clouds
665,Yulara,AU,-25.2406,130.9889,57.09,38,0,5.7,clear sky
666,Palmer,US,42.1584,-72.3287,95.56,37,20,9.22,few clouds
667,Yanji,CN,42.9075,129.5078,64.65,99,100,3.15,overcast clouds
668,Zykovo,RU,55.9519,93.1461,54.34,90,11,4.18,few clouds
669,Sarh,TD,9.1429,18.3923,75.13,85,99,1.68,light rain
670,Polovinnoye,RU,54.7914,65.9864,55.33,73,22,5.01,few clouds
671,Alekseyevka,RU,50.6309,38.6903,60.87,91,37,6.04,scattered clouds
672,Pudozh,RU,61.8099,36.5345,65.01,78,95,4.7,overcast clouds
673,Tigre,AR,-34.426,-58.5796,62.55,96,100,3.44,mist
674,Maracas,BR,-13.4411,-40.4308,68.05,68,100,9.01,overcast clouds
675,Hindaun,IN,26.7167,77.0167,85.03,73,100,8.23,overcast clouds
676,Villazon,BO,-22.0866,-65.5942,64.09,5,2,16.28,clear sky
677,Evans,US,33.5337,-82.1307,94.5,52,0,8.05,clear sky
678,Kedrovyy,RU,56.1667,91.8167,50.36,91,78,4.07,broken clouds
679,Agutaya,PH,11.148,120.9417,83.61,73,96,3.09,overcast clouds
680,Tezu,IN,27.9167,96.1667,78.6,75,100,2.13,overcast clouds
681,Durban,ZA,-29.8579,31.0292,67.01,84,87,7.0,overcast clouds
682,Nisia Floresta,BR,-6.0911,-35.2086,81.41,84,100,13.15,overcast clouds
683,Pacific Grove,US,36.6177,-121.9166,73.24,81,40,11.5,scattered clouds
684,Garowe,SO,8.4054,48.4845,84.88,39,100,20.78,overcast clouds
685,Lima,PE,-12.0432,-77.0282,64.54,71,52,7.67,broken clouds
686,Panama City,PA,8.9936,-79.5197,84.43,83,75,4.61,broken clouds
687,Ouango,CF,4.3133,22.5552,69.85,93,96,1.12,overcast clouds
688,Poya,NC,-21.35,165.15,71.69,92,58,4.43,broken clouds
689,Juegang,CN,32.3174,121.1855,72.73,93,33,6.93,scattered clouds
690,Kudahuvadhoo,MV,2.6708,72.8944,82.78,72,100,10.98,overcast clouds
691,Khandyga,RU,62.6667,135.6,62.64,95,2,1.83,clear sky
692,Saint-Pierre,RE,-21.3393,55.4781,69.48,80,100,11.5,overcast clouds
693,Crewe,GB,53.0979,-2.4416,67.84,75,100,8.01,overcast clouds
694,Sibu,MY,2.3,111.8167,72.68,99,55,2.13,broken clouds
